"type";"variable";"contribution";"variable_name";"variable_value";"sign";"label";"B"
"careless misclass:yes";"HE01_42_r = 3";0;"HE01_42_r";"3";0;"gbm";7
"careless misclass:yes";"avgstr = 1.5";0,00800752186378945;"avgstr";"1.5";1;"gbm";7
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";7
"careless misclass:yes";"HE01_12_r = 2";-0,0016448748445832;"HE01_12_r";"2";-1;"gbm";7
"careless misclass:yes";"HE01_24_r = 4";-0,000843187317912664;"HE01_24_r";"4";-1;"gbm";7
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0259086781515594;"res_psycsyn";"-0.2702";-1;"gbm";7
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";7
"careless misclass:yes";"time_p3 = 77520";-0,0130753350042356;"time_p3";"77520";-1;"gbm";7
"careless misclass:yes";"HE01_40 = 2";0,000523361225359564;"HE01_40";"2";1;"gbm";7
"careless misclass:yes";"HE01_60_r = 2";0,017074184411569;"HE01_60_r";"2";1;"gbm";8
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";8
"careless misclass:yes";"HE01_08 = 4";0,00163509548820095;"HE01_08";"4";1;"gbm";8
"careless misclass:yes";"HE01_32_r = 5";-0,000640207191393793;"HE01_32_r";"5";-1;"gbm";8
"careless misclass:yes";"HE01_28_r = 4";-0,00289043907510778;"HE01_28_r";"4";-1;"gbm";8
"careless misclass:yes";"HE01_27 = 2";0,000114276175284589;"HE01_27";"2";1;"gbm";8
"careless misclass:yes";"time_p3 = 77520";-0,0104979592101274;"time_p3";"77520";-1;"gbm";8
"careless misclass:yes";"HE01_21_r = 4";-0,000368554318431857;"HE01_21_r";"4";-1;"gbm";8
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";8
"careless misclass:yes";"res_u3poly = 0.1085";0,00183358676685863;"res_u3poly";"0.1085";1;"gbm";8
"careless misclass:yes";"time_p2 = 72880";-0,00173600852122946;"time_p2";"72880";-1;"gbm";8
"careless misclass:yes";"HE01_50 = 4";-0,000901698441279741;"HE01_50";"4";-1;"gbm";8
"careless misclass:yes";"HE01_31_r = 2";-0,000165267108639511;"HE01_31_r";"2";-1;"gbm";8
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";8
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0217025015328037;"res_psycsyn";"-0.2702";-1;"gbm";8
"careless misclass:yes";"HE01_23 = 4";-0,000156567281927422;"HE01_23";"4";-1;"gbm";8
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";8
"careless misclass:yes";"HE01_58 = 3";-0,000200765651651669;"HE01_58";"3";-1;"gbm";8
"careless misclass:yes";"HE01_44_r = 4";0,00274846569913456;"HE01_44_r";"4";1;"gbm";8
"careless misclass:yes";"HE01_56_r = 2";0,0073039495926906;"HE01_56_r";"2";1;"gbm";8
"careless misclass:yes";"HE01_09_r = 2";0,000411867777535768;"HE01_09_r";"2";1;"gbm";8
"careless misclass:yes";"HE01_42_r = 3";0,000399475130991811;"HE01_42_r";"3";1;"gbm";8
"careless misclass:yes";"HE01_25 = 2";0,00948200366630392;"HE01_25";"2";1;"gbm";8
"careless misclass:yes";"HE01_22 = 4";0;"HE01_22";"4";0;"gbm";8
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";8
"careless misclass:yes";"HE01_04 = 3";0;"HE01_04";"3";0;"gbm";8
"careless misclass:yes";"HE01_12_r = 2";-0,0011081953187605;"HE01_12_r";"2";-1;"gbm";8
"careless misclass:yes";"HE01_17 = 2";0,000198202797445868;"HE01_17";"2";1;"gbm";8
"careless misclass:yes";"time_p4 = 69820";-0,0305451533573852;"time_p4";"69820";-1;"gbm";8
"careless misclass:yes";"HE01_16 = 2";0;"HE01_16";"2";0;"gbm";8
"careless misclass:yes";"HE01_54 = 4";3,6101421743151e-06;"HE01_54";"4";1;"gbm";8
"careless misclass:yes";"res_evenodd = 0.9449";-0,00919815098752869;"res_evenodd";"0.9449";-1;"gbm";8
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";8
"careless misclass:yes";"longstr = 4";0,000792887007970866;"longstr";"4";1;"gbm";8
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";8
"careless misclass:yes";"HE01_51 = 4";-0,000444866473263861;"HE01_51";"4";-1;"gbm";8
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";8
"careless misclass:yes";"irvDiff = -0.2358";-0,0026448900452436;"irvDiff";"-0.2358";-1;"gbm";8
"careless misclass:yes";"HE01_18 = 2";0,00244053415715328;"HE01_18";"2";1;"gbm";8
"careless misclass:yes";"HE01_20_r = 3";0,00202040255193808;"HE01_20_r";"3";1;"gbm";8
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";8
"careless misclass:yes";"HE01_13 = 2";-0,000155128780968017;"HE01_13";"2";-1;"gbm";8
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";8
"careless misclass:yes";"HE01_11 = 4";0,000260913275349883;"HE01_11";"4";1;"gbm";8
"careless misclass:yes";"avgstr = 1.5";0,00803734666258604;"avgstr";"1.5";1;"gbm";8
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";8
"careless misclass:yes";"HE01_46_r = 4";0,000140949305800442;"HE01_46_r";"4";1;"gbm";8
"careless misclass:yes";"HE01_14_r = 4";-0,000195817094685691;"HE01_14_r";"4";-1;"gbm";8
"careless misclass:yes";"HE01_15_r = 2";0,000358022118436108;"HE01_15_r";"2";1;"gbm";8
"careless misclass:yes";"time_p1 = 72960";-0,00987071293376951;"time_p1";"72960";-1;"gbm";8
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";8
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";8
"careless misclass:yes";"longstrDiff = 1";0,00331978366433444;"longstrDiff";"1";1;"gbm";8
"careless misclass:yes";"HE01_40 = 2";0,000504452073721184;"HE01_40";"2";1;"gbm";8
"careless misclass:yes";"time_p5 = 58470";-0,0504262780250768;"time_p5";"58470";-1;"gbm";8
"careless misclass:yes";"HE01_02 = 3";0,00450502426825328;"HE01_02";"3";1;"gbm";8
"careless misclass:yes";"SO06 = 3";0,000161126722560911;"SO06";"3";1;"gbm";8
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";8
"careless misclass:yes";"time_p6 = 68710";-0,022422592052341;"time_p6";"68710";-1;"gbm";8
"careless misclass:yes";"age = 38";-0,00177597459845896;"age";"38";-1;"gbm";8
"careless misclass:yes";"irv6 = 1.155";0,000550202528990851;"irv6";"1.155";1;"gbm";8
"careless misclass:yes";"HE01_47 = 4";-0,00144486576696001;"HE01_47";"4";-1;"gbm";8
"careless misclass:yes";"HE01_38 = 4";-0,00101060703935463;"HE01_38";"4";-1;"gbm";8
"careless misclass:yes";"HE01_34 = 4";-0,000141567370281925;"HE01_34";"4";-1;"gbm";8
"careless misclass:yes";"HE01_29 = 2";0,00320378763237678;"HE01_29";"2";1;"gbm";8
"careless misclass:yes";"HE01_06 = 4";-0,000230220007416571;"HE01_06";"4";-1;"gbm";8
"careless misclass:yes";"HE01_01_r = 2";0,000996437097561975;"HE01_01_r";"2";1;"gbm";8
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";8
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";8
"careless misclass:yes";"irvTotal = 1.054";0,00483097854109166;"irvTotal";"1.054";1;"gbm";8
"careless misclass:yes";"HE01_36 = 2";0,0484737112018493;"HE01_36";"2";1;"gbm";8
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";8
"careless misclass:yes";"HE01_52_r = 5";-0,00182197418345553;"HE01_52_r";"5";-1;"gbm";8
"careless misclass:yes";"HE01_26_r = 5";0;"HE01_26_r";"5";0;"gbm";8
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";8
"careless misclass:yes";"HE01_07 = 4";0,000154557963779001;"HE01_07";"4";1;"gbm";8
"careless misclass:yes";"longstr1 = 4";-0,000722357377561489;"longstr1";"4";-1;"gbm";8
"careless misclass:yes";"HE01_57_r = 4";-0,00161094908413417;"HE01_57_r";"4";-1;"gbm";8
"careless misclass:yes";"HE01_43 = 4";0,00278746862717655;"HE01_43";"4";1;"gbm";8
"careless misclass:yes";"irv1 = 0.9189";0,012982268156463;"irv1";"0.9189";1;"gbm";8
"careless misclass:yes";"res_mahad = 44.56";-0,00392593707234334;"res_mahad";"44.56";-1;"gbm";8
"careless misclass:yes";"HE01_49_r = 4";-0,000387675611654092;"HE01_49_r";"4";-1;"gbm";8
"careless misclass:yes";"HE01_24_r = 4";-0,000850346730267626;"HE01_24_r";"4";-1;"gbm";8
"careless misclass:yes";"irvTotal = 1.054";0,00782354744180846;"irvTotal";"1.054";1;"gbm";9
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";9
"careless misclass:yes";"HE01_25 = 2";0,00974590584018376;"HE01_25";"2";1;"gbm";9
"careless misclass:yes";"HE01_15_r = 2";0,000493841301647535;"HE01_15_r";"2";1;"gbm";9
"careless misclass:yes";"HE01_47 = 4";-0,00252104508349482;"HE01_47";"4";-1;"gbm";9
"careless misclass:yes";"HE01_28_r = 4";-0,0028921458525808;"HE01_28_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";9
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";9
"careless misclass:yes";"HE01_43 = 4";0,00163795347410822;"HE01_43";"4";1;"gbm";9
"careless misclass:yes";"HE01_27 = 2";0,000115070972650066;"HE01_27";"2";1;"gbm";9
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";9
"careless misclass:yes";"HE01_11 = 4";0,000253296022795002;"HE01_11";"4";1;"gbm";9
"careless misclass:yes";"HE01_50 = 4";-0,000900417990971403;"HE01_50";"4";-1;"gbm";9
"careless misclass:yes";"HE01_57_r = 4";-0,000934971834251619;"HE01_57_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";9
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";9
"careless misclass:yes";"HE01_02 = 3";0,00444587967082943;"HE01_02";"3";1;"gbm";9
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";9
"careless misclass:yes";"HE01_20_r = 3";0,00246342510447517;"HE01_20_r";"3";1;"gbm";9
"careless misclass:yes";"HE01_36 = 2";0,0387066478317561;"HE01_36";"2";1;"gbm";9
"careless misclass:yes";"res_u3poly = 0.1085";0,00183689098762152;"res_u3poly";"0.1085";1;"gbm";9
"careless misclass:yes";"HE01_56_r = 2";0,00739531862961507;"HE01_56_r";"2";1;"gbm";9
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";9
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";9
"careless misclass:yes";"HE01_09_r = 2";0,000430787229106722;"HE01_09_r";"2";1;"gbm";9
"careless misclass:yes";"time_p3 = 77520";-0,010558785475951;"time_p3";"77520";-1;"gbm";9
"careless misclass:yes";"HE01_51 = 4";-0,000781619608826611;"HE01_51";"4";-1;"gbm";9
"careless misclass:yes";"HE01_29 = 2";0,00295320263686449;"HE01_29";"2";1;"gbm";9
"careless misclass:yes";"SO06 = 3";0,000329476414396401;"SO06";"3";1;"gbm";9
"careless misclass:yes";"HE01_17 = 2";0,00041024727601402;"HE01_17";"2";1;"gbm";9
"careless misclass:yes";"time_p2 = 72880";-0,00166713339579894;"time_p2";"72880";-1;"gbm";9
"careless misclass:yes";"time_p1 = 72960";-0,00571022783084785;"time_p1";"72960";-1;"gbm";9
"careless misclass:yes";"HE01_34 = 4";-0,000139056377865376;"HE01_34";"4";-1;"gbm";9
"careless misclass:yes";"irv1 = 0.9189";0,00952299761779285;"irv1";"0.9189";1;"gbm";9
"careless misclass:yes";"time_p6 = 68710";-0,0134583604548385;"time_p6";"68710";-1;"gbm";9
"careless misclass:yes";"HE01_13 = 2";0;"HE01_13";"2";0;"gbm";9
"careless misclass:yes";"HE01_49_r = 4";-0,000378895335877205;"HE01_49_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";9
"careless misclass:yes";"HE01_07 = 4";0,00080764387424459;"HE01_07";"4";1;"gbm";9
"careless misclass:yes";"HE01_40 = 2";0,000236280220186291;"HE01_40";"2";1;"gbm";9
"careless misclass:yes";"time_p4 = 69820";-0,0266096577837576;"time_p4";"69820";-1;"gbm";9
"careless misclass:yes";"HE01_46_r = 4";0,000367406746794363;"HE01_46_r";"4";1;"gbm";9
"careless misclass:yes";"HE01_26_r = 5";0;"HE01_26_r";"5";0;"gbm";9
"careless misclass:yes";"time_p5 = 58470";-0,0478035454549429;"time_p5";"58470";-1;"gbm";9
"careless misclass:yes";"HE01_21_r = 4";-0,000488371094311102;"HE01_21_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_32_r = 5";-0,000369790547726068;"HE01_32_r";"5";-1;"gbm";9
"careless misclass:yes";"irvDiff = -0.2358";-0,00317905666959756;"irvDiff";"-0.2358";-1;"gbm";9
"careless misclass:yes";"longstrDiff = 1";0,00344426111849366;"longstrDiff";"1";1;"gbm";9
"careless misclass:yes";"HE01_01_r = 2";0,000764610137395538;"HE01_01_r";"2";1;"gbm";9
"careless misclass:yes";"HE01_12_r = 2";-0,00167120027319873;"HE01_12_r";"2";-1;"gbm";9
"careless misclass:yes";"age = 38";-0,00181597427257452;"age";"38";-1;"gbm";9
"careless misclass:yes";"HE01_24_r = 4";-0,000839499304884028;"HE01_24_r";"4";-1;"gbm";9
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";9
"careless misclass:yes";"HE01_52_r = 5";-0,0018048840568583;"HE01_52_r";"5";-1;"gbm";9
"careless misclass:yes";"res_mahad = 44.56";-0,00338546766825315;"res_mahad";"44.56";-1;"gbm";9
"careless misclass:yes";"HE01_54 = 4";0,000192549592293978;"HE01_54";"4";1;"gbm";9
"careless misclass:yes";"HE01_16 = 2";-0,000140877666854722;"HE01_16";"2";-1;"gbm";9
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0275184474438218;"res_psycsyn";"-0.2702";-1;"gbm";9
"careless misclass:yes";"HE01_38 = 4";-0,00103793435508093;"HE01_38";"4";-1;"gbm";9
"careless misclass:yes";"HE01_44_r = 4";-0,000275996412761048;"HE01_44_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_18 = 2";0,00278511896492917;"HE01_18";"2";1;"gbm";9
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";9
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";9
"careless misclass:yes";"res_evenodd = 0.9449";-0,00928020590355483;"res_evenodd";"0.9449";-1;"gbm";9
"careless misclass:yes";"HE01_14_r = 4";-0,000357742288484564;"HE01_14_r";"4";-1;"gbm";9
"careless misclass:yes";"HE01_06 = 4";-0,000234352859565579;"HE01_06";"4";-1;"gbm";9
"careless misclass:yes";"HE01_08 = 4";0,00269725171753898;"HE01_08";"4";1;"gbm";9
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";9
"careless misclass:yes";"longstr = 4";0,000820150303999623;"longstr";"4";1;"gbm";9
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";9
"careless misclass:yes";"HE01_04 = 3";0;"HE01_04";"3";0;"gbm";9
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";9
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";9
"careless misclass:yes";"irv6 = 1.155";0,000285098147912499;"irv6";"1.155";1;"gbm";9
"careless misclass:yes";"HE01_23 = 4";-0,000186485424920224;"HE01_23";"4";-1;"gbm";9
"careless misclass:yes";"HE01_22 = 4";0;"HE01_22";"4";0;"gbm";9
"careless misclass:yes";"HE01_31_r = 2";-0,000179026935714255;"HE01_31_r";"2";-1;"gbm";9
"careless misclass:yes";"longstr1 = 4";-0,000717571702441633;"longstr1";"4";-1;"gbm";9
"careless misclass:yes";"avgstr = 1.5";0,0085994748583319;"avgstr";"1.5";1;"gbm";9
"careless misclass:yes";"HE01_42_r = 3";0;"HE01_42_r";"3";0;"gbm";9
"careless misclass:yes";"HE01_58 = 3";-0,000401454264339851;"HE01_58";"3";-1;"gbm";9
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";9
"careless misclass:yes";"HE01_60_r = 2";0,0162072104532421;"HE01_60_r";"2";1;"gbm";9
"careless misclass:yes";"HE01_45 = 2";0;"HE01_45";"2";0;"gbm";10
"careless misclass:yes";"age = 38";-0,00109302997700544;"age";"38";-1;"gbm";10
"careless misclass:yes";"time_p2 = 72880";-0,00167560466799832;"time_p2";"72880";-1;"gbm";10
"careless misclass:yes";"irvDiff = -0.2358";-0,00254647398415342;"irvDiff";"-0.2358";-1;"gbm";10
"careless misclass:yes";"HE01_08 = 4";0,00184672211244252;"HE01_08";"4";1;"gbm";10
"careless misclass:yes";"HE01_51 = 4";-0,000753970483412525;"HE01_51";"4";-1;"gbm";10
"careless misclass:yes";"HE01_12_r = 2";-0,00124380382957834;"HE01_12_r";"2";-1;"gbm";10
"careless misclass:yes";"HE01_60_r = 2";0,0171627232824332;"HE01_60_r";"2";1;"gbm";10
"careless misclass:yes";"HE01_26_r = 5";-0,00044202390921777;"HE01_26_r";"5";-1;"gbm";10
"careless misclass:yes";"HE01_59_r = 4";0;"HE01_59_r";"4";0;"gbm";10
"careless misclass:yes";"HE01_15_r = 2";0,000504418434106757;"HE01_15_r";"2";1;"gbm";10
"careless misclass:yes";"time_p5 = 58470";-0,0453297175908008;"time_p5";"58470";-1;"gbm";10
"careless misclass:yes";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";10
"careless misclass:yes";"HE01_36 = 2";0,0426486082975773;"HE01_36";"2";1;"gbm";10
"careless misclass:yes";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";10
"careless misclass:yes";"HE01_52_r = 5";-0,00172333982027251;"HE01_52_r";"5";-1;"gbm";10
"careless misclass:yes";"HE01_18 = 2";0,00180608336967258;"HE01_18";"2";1;"gbm";10
"careless misclass:yes";"HE01_55_r = 2";0;"HE01_55_r";"2";0;"gbm";10
"careless misclass:yes";"HE01_31_r = 2";-0,000173854669035967;"HE01_31_r";"2";-1;"gbm";10
"careless misclass:yes";"res_psycsyn = -0.2702";-0,0199296237932279;"res_psycsyn";"-0.2702";-1;"gbm";10
"careless misclass:yes";"HE01_40 = 2";0,000269808347958922;"HE01_40";"2";1;"gbm";10
"careless misclass:yes";"HE01_14_r = 4";-0,000355451835095444;"HE01_14_r";"4";-1;"gbm";10
"careless misclass:yes";"HE01_34 = 4";-0,000132916329759036;"HE01_34";"4";-1;"gbm";10
"careless misclass:yes";"HE01_07 = 4";0,000135378996738322;"HE01_07";"4";1;"gbm";10
"careless misclass:yes";"res_evenodd = 0.9449";-0,0100968711044383;"res_evenodd";"0.9449";-1;"gbm";10
"careless misclass:yes";"HE01_22 = 4";-0,00014399238150764;"HE01_22";"4";-1;"gbm";10
"careless misclass:yes";"irvTotal = 1.054";0,00382000436415825;"irvTotal";"1.054";1;"gbm";10
"careless misclass:yes";"HE01_23 = 4";-0,000161401918892079;"HE01_23";"4";-1;"gbm";10
"careless misclass:yes";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";10
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";10
"careless misclass:yes";"time_p6 = 68710";-0,019588103441245;"time_p6";"68710";-1;"gbm";10
"careless misclass:yes";"HE01_56_r = 2";0,00679309032887571;"HE01_56_r";"2";1;"gbm";10
"careless misclass:yes";"HE01_54 = 4";-0,000279034881075446;"HE01_54";"4";-1;"gbm";10
"careless misclass:yes";"HE01_38 = 4";-0,00128398739492019;"HE01_38";"4";-1;"gbm";10
"careless misclass:yes";"longstrDiff = 1";0,00370689528197526;"longstrDiff";"1";1;"gbm";10
"careless misclass:yes";"HE01_58 = 3";-0,000208005875587725;"HE01_58";"3";-1;"gbm";10
"careless misclass:yes";"HE01_25 = 2";0,0118448475632022;"HE01_25";"2";1;"gbm";10
"careless misclass:yes";"HE01_04 = 3";0;"HE01_04";"3";0;"gbm";10
"careless misclass:yes";"HE01_28_r = 4";-0,00353042200016046;"HE01_28_r";"4";-1;"gbm";10
"careless misclass:yes";"HE01_21_r = 4";-0,000490527739773317;"HE01_21_r";"4";-1;"gbm";10
"careless misclass:yes";"SO06 = 3";0,000291447696888214;"SO06";"3";1;"gbm";10
"careless misclass:yes";"avgstr = 1.5";0,00968426370833003;"avgstr";"1.5";1;"gbm";10
"careless misclass:yes";"longstr = 4";0,00127160225580658;"longstr";"4";1;"gbm";10
"careless misclass:yes";"longstr1 = 4";-0,000719618465427674;"longstr1";"4";-1;"gbm";10
"careless misclass:yes";"irv1 = 0.9189";0,0101303253808906;"irv1";"0.9189";1;"gbm";10
"careless misclass:yes";"HE01_57_r = 4";-0,00132688084294141;"HE01_57_r";"4";-1;"gbm";10
"careless misclass:yes";"HE01_46_r = 4";0,000102304942728226;"HE01_46_r";"4";1;"gbm";10
"careless misclass:yes";"HE01_37 = 4";0;"HE01_37";"4";0;"gbm";10
"careless misclass:yes";"HE01_17 = 2";0,000207357982311085;"HE01_17";"2";1;"gbm";10
"careless misclass:yes";"sex = 1";0;"sex";"1";0;"gbm";10
"careless misclass:yes";"HE01_16 = 2";0,000201981013429497;"HE01_16";"2";1;"gbm";10
"careless misclass:yes";"HE01_13 = 2";-0,000155932617319277;"HE01_13";"2";-1;"gbm";10
"careless misclass:yes";"HE01_20_r = 3";0,00192193344161473;"HE01_20_r";"3";1;"gbm";10
"careless misclass:yes";"HE01_09_r = 2";0,000512470326272108;"HE01_09_r";"2";1;"gbm";10
"careless misclass:yes";"time_p1 = 72960";-0,00818827627836249;"time_p1";"72960";-1;"gbm";10
"careless misclass:yes";"HE01_29 = 2";0,00332022635853679;"HE01_29";"2";1;"gbm";10
"careless misclass:yes";"HE01_27 = 2";0;"HE01_27";"2";0;"gbm";10
"careless misclass:yes";"res_mahad = 44.56";-0,00369823750702314;"res_mahad";"44.56";-1;"gbm";10
"careless misclass:yes";"HE01_32_r = 5";0;"HE01_32_r";"5";0;"gbm";10
"careless misclass:yes";"HE01_44_r = 4";0,000922718100953124;"HE01_44_r";"4";1;"gbm";10
"careless misclass:yes";"time_p4 = 69820";-0,0298498118708252;"time_p4";"69820";-1;"gbm";10
"careless misclass:yes";"HE01_11 = 4";0,000329886172043548;"HE01_11";"4";1;"gbm";10
"careless misclass:yes";"HE01_50 = 4";-0,00137714133814992;"HE01_50";"4";-1;"gbm";10
"careless misclass:yes";"HE01_06 = 4";-0,000236475825531601;"HE01_06";"4";-1;"gbm";10
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";10
"careless misclass:yes";"HE01_24_r = 4";-0,000316124660652006;"HE01_24_r";"4";-1;"gbm";10
"careless misclass:yes";"HE01_01_r = 2";0,00103574175527765;"HE01_01_r";"2";1;"gbm";10
"careless misclass:yes";"res_u3poly = 0.1085";0,00139352534573589;"res_u3poly";"0.1085";1;"gbm";10
"careless misclass:yes";"irv6 = 1.155";0,00028807944953041;"irv6";"1.155";1;"gbm";10
"careless misclass:yes";"HE01_49_r = 4";-0,000922646078407807;"HE01_49_r";"4";-1;"gbm";10
"careless misclass:yes";"SO04 = 1";0;"SO04";"1";0;"gbm";10
"careless misclass:yes";"HE01_35_r = 5";0;"HE01_35_r";"5";0;"gbm";10
"careless misclass:yes";"HE01_47 = 4";-0,00152535304273055;"HE01_47";"4";-1;"gbm";10
"careless misclass:yes";"HE01_53_r = 4";0;"HE01_53_r";"4";0;"gbm";10
"careless misclass:yes";"HE01_43 = 4";0,00255678316042551;"HE01_43";"4";1;"gbm";10
"careless misclass:yes";"HE01_02 = 3";0,00539723092814165;"HE01_02";"3";1;"gbm";10
"careless misclass:yes";"HE01_10_r = 4";0;"HE01_10_r";"4";0;"gbm";10
"careless misclass:yes";"HE01_48_r = 4";0;"HE01_48_r";"4";0;"gbm";10
"careless misclass:yes";"HE01_42_r = 3";0;"HE01_42_r";"3";0;"gbm";10
"careless misclass:yes";"time_p3 = 77520";-0,0130764592814477;"time_p3";"77520";-1;"gbm";10
"careless misclass:yes";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";10
"careless misclass:yes";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";10
"careless misclass:yes";"HE01_33 = 3";0;"HE01_33";"3";0;"gbm";10
"careless misclass:yes";"time_p6 = 68710";-0,0164229553728086;"time_p6";"68710";-1;"gbm";11
"careless misclass:yes";"HE01_40 = 2";-2,83436256875991e-06;"HE01_40";"2";-1;"gbm";11
"careless misclass:yes";"HE01_49_r = 4";-0,000369435519172845;"HE01_49_r";"4";-1;"gbm";11
"careless misclass:yes";"HE01_02 = 3";0,0048784862762547;"HE01_02";"3";1;"gbm";11
"careless misclass:yes";"HE01_18 = 2";0,00192888589104057;"HE01_18";"2";1;"gbm";11
"careless misclass:yes";"avgstr = 1.5";0,00856385308283275;"avgstr";"1.5";1;"gbm";11
"careless misclass:yes";"HE01_39 = 2";0;"HE01_39";"2";0;"gbm";11
"careless misclass:yes";"longstrDiff = 1";0,00282096470331095;"longstrDiff";"1";1;"gbm";11
"careless misclass:yes";"longstr6 = 3";0;"longstr6";"3";0;"gbm";11
"careless misclass:yes";"HE01_56_r = 2";0,00794283114227134;"HE01_56_r";"2";1;"gbm";11
"careless misclass:yes";"HE01_42_r = 3";0,000395079507525153;"HE01_42_r";"3";1;"gbm";11
"careless misclass:yes";"irvTotal = 1.054";0,00787622569059498;"irvTotal";"1.054";1;"gbm";11
