i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
91;0,566666666667;0,097222222222;0,490905604337;0,640195309823;0,8;1;1,02801e-07;0,583333333333;0,5625;0,25;0,84375;0,25;0,583333333333;0,35;0,2;0,116666666667;0,466666666667;0,572916666667;0,58024691358
92;0,6;0,10447761194;0,524492080282;0,67215752491;0,8;0,99999999977;1,2977044e-05;0,527777777778;0,618055555556;0,256756756757;0,839622641509;0,256756756757;0,527777777778;0,345454545455;0,2;0,105555555556;0,411111111111;0,572916666667;0,57388117284
93;0,611111111111;0,166666666667;0,535762332416;0,682736380276;0,8;0,999999998314;2,75495e-07;0,638888888889;0,604166666667;0,2875;0,87;0,2875;0,638888888889;0,396551724138;0,2;0,127777777778;0,444444444444;0,621527777778;0,663773148148
94;0,577777777778;0,054726368159;0,502064154737;0,650886519682;0,8;0,999999999997;2,1938336e-05;0,472222222222;0,604166666667;0,22972972973;0,820754716981;0,22972972973;0,472222222222;0,309090909091;0,2;0,094444444444;0,411111111111;0,538194444444;0,603202160494
95;0,616666666667;0,108527131783;0,541411755637;0,688011406613;0,8;0,999999995587;0,000116990933;0,5;0,645833333333;0,260869565217;0,837837837838;0,260869565217;0,5;0,342857142857;0,2;0,1;0,383333333333;0,572916666667;0,62075617284
96;0,538888888889;0,0589569161;0,463168142164;0,613307744456;0,8;1;4,0602e-08;0,555555555556;0,534722222222;0,229885057471;0,827956989247;0,229885057471;0,555555555556;0,325203252033;0,2;0,111111111111;0,483333333333;0,545138888889;0,546103395062
97;0,622222222222;0,154228855721;0,547070807797;0,693276728566;0,8;0,999999988709;7,22639e-06;0,583333333333;0,631944444444;0,283783783784;0,858490566038;0,283783783784;0,583333333333;0,381818181818;0,2;0,116666666667;0,411111111111;0,607638888889;0,593557098765
98;0,661111111111;0,223918575064;0,586961067282;0,729854557565;0,8;0,999995735305;1,3413164e-05;0,638888888889;0,666666666667;0,323943661972;0,880733944954;0,323943661972;0,638888888889;0,429906542056;0,2;0,127777777778;0,394444444444;0,652777777778;0,679783950617
99;0,577777777778;0,132420091324;0,502064154737;0,650886519682;0,8;0,999999999997;1,902e-08;0,638888888889;0,5625;0,267441860465;0,86170212766;0,267441860465;0,638888888889;0,377049180328;0,2;0,127777777778;0,477777777778;0,600694444444;0,641975308642
100;0,6;0,189189189189;0,524492080282;0,67215752491;0,8;0,99999999977;1,851e-09;0,722222222222;0,569444444444;0,295454545455;0,891304347826;0,295454545455;0,722222222222;0,41935483871;0,2;0,144444444444;0,488888888889;0,645833333333;0,677276234568
