Careless;HE01_01_r;HE01_09_r;HE01_10_r;HE01_12_r;HE01_14_r;HE01_15_r;HE01_19_r;HE01_20_r;HE01_21_r;HE01_24_r;HE01_26_r;HE01_28_r;HE01_30_r;HE01_31_r;HE01_32_r;HE01_35_r;HE01_41_r;HE01_42_r;HE01_44_r;HE01_46_r;HE01_48_r;HE01_49_r;HE01_52_r;HE01_53_r;HE01_55_r;HE01_56_r;HE01_57_r;HE01_59_r;HE01_60_r;HE01_02;HE01_03;HE01_04;HE01_05;HE01_06;HE01_07;HE01_08;HE01_11;HE01_13;HE01_16;HE01_17;HE01_18;HE01_22;HE01_23;HE01_25;HE01_27;HE01_29;HE01_33;HE01_34;HE01_36;HE01_37;HE01_38;HE01_39;HE01_40;HE01_43;HE01_45;HE01_47;HE01_50;HE01_51;HE01_54;HE01_58;time_p1;time_p2;time_p3;time_p4;time_p5;time_p6;sex;age;SO04;SO06;longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
1;3;2;4;4;4;2;4;5;4;4;3;3;4;4;4;1;4;4;2;4;3;2;4;2;2;4;4;4;4;4;2;4;2;4;3;4;5;2;4;4;4;4;2;2;3;2;4;2;4;3;4;4;3;4;2;3;4;4;4;3;48866,67;56963,33;44385;45142,22;39512,5;59384,44;1;23;1;1;4;1,66666666666667;2;3;-1;0,999858747085954;0,918936583472681;0,994428926011753;-0,0754923425390718;55,4541726056167;0,131775408947805;0,740540045142884;0,121
0;4;3;4;3;5;1;5;4;4;2;1;3;4;4;3;5;2;3;1;2;3;4;4;2;5;3;2;3;4;2;2;4;2;2;5;3;5;4;3;4;3;4;5;4;2;2;2;2;4;5;4;1;3;5;4;5;5;2;5;4;47950;42789;39081,11;39148,75;33025;40780;1;26;1;1;3;1,27659574468085;3;2;1;1,26847922648445;1,05934990547138;1,24721912892465;-0,187869223453267;71,208828091105;-0,31384763951897;0,959517485408839;0,2213
1;4;3;4;2;3;2;2;2;5;4;2;3;3;5;2;4;3;3;3;4;3;2;2;4;4;3;3;5;3;3;2;4;2;3;5;3;4;4;3;4;3;3;5;5;2;3;3;4;4;4;3;4;4;4;3;4;2;2;4;3;40381,67;52907,78;40828;52303,75;38167,78;42465;1;21;1;1;3;1,27659574468085;2;3;-1;0,964921471585996;0,994428926011753;0,948683298050514;0,0457456279612395;38,0058900935451;-0,288292728201125;0,739356659876724;0,1133
0;2;4;4;2;3;4;4;3;5;4;3;1;3;2;4;4;4;5;4;4;5;2;2;4;2;3;4;4;4;3;4;3;2;5;3;2;5;1;5;4;3;4;4;1;2;3;3;3;5;2;3;2;3;4;2;4;2;3;4;2;50672,22;46794;37431,11;59593,6;66011,11;60764,6;1;23;1;1;4;1,22448979591837;3;4;-1;1,11727574248516;1,05409255338946;0,918936583472681;0,135155969916778;57,4579446944051;-0,310084825636192;0,855612087988337;0,1629
0;4;2;4;4;5;4;4;5;5;4;2;3;4;3;5;4;2;5;5;2;4;4;4;4;4;3;4;4;3;3;2;4;1;4;4;3;5;5;3;3;1;4;4;4;3;4;4;2;4;5;4;1;3;5;4;4;2;3;4;3;69807,3;67581,11;49080;56348,75;49737,78;61108,57;1;22;1;1;3;1,25;2;2;0;1,20016477211506;1,10050493461461;0,699205898780101;0,401299035834511;55,7652604200739;-0,273273351551119;0,184993677000841;0,133
1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;10972;7632;7897;6303;9219;7426;1;29;1;1;60;60;10;10;0;0;0;0;0;5,11812067538305;0;0;0,0194
0;4;4;3;4;3;4;3;4;5;3;3;2;3;3;3;5;5;2;3;3;4;4;3;5;3;3;3;5;4;4;1;3;3;3;2;3;4;4;3;4;3;2;4;5;3;5;3;2;3;4;4;3;3;4;2;4;1;3;2;2;63859;64233,33;57211;51783,33;65421,3;63882;1;24;1;1;4;1,30434782608696;3;3;0;0,993054979389558;0,843274042711568;0,823272602348565;0,0200014403630032;40,8282888986268;-0,620968291510548;0,925044565399848;0,1623
1;2;4;4;5;4;3;4;4;5;4;4;4;3;3;4;4;2;2;4;4;3;4;5;3;4;4;4;4;5;4;2;4;3;3;4;4;2;2;3;4;2;5;4;2;3;4;4;4;2;4;4;3;3;4;2;4;2;3;2;4;83670;64138;62062,86;80517,57;45061,11;73018;1;26;1;3;4;1,66666666666667;2;4;-2;1,00211640448383;0,918936583472681;0,918936583472681;0;39,0672737942134;-0,312378001166539;0,545517806273371;0,0979
0;3;3;2;5;5;1;2;4;4;5;2;2;1;4;5;4;1;1;4;1;5;1;2;4;5;3;4;4;2;2;2;2;1;2;1;5;4;2;5;2;4;4;4;3;2;4;4;2;3;2;5;5;1;5;3;1;4;3;4;4;60615,56;56826,67;50767;49281,11;52850;68970;1;21;1;1;3;1,27659574468085;3;1;2;1,4021774833862;1,26929551764398;1,10050493461461;0,168790583029373;120,070310881195;-0,13954188932556;-0,0176984281133497;0,2815
0;4;4;4;1;2;2;4;5;4;4;4;4;2;4;4;4;4;2;4;2;2;4;4;3;3;4;2;3;1;4;2;4;4;2;4;3;5;5;5;4;3;4;4;4;2;3;4;4;3;4;4;2;2;4;4;5;2;4;2;4;52903;48967,78;49337,78;47692,5;44590;46413;1;30;1;3;3;1,3953488372093;2;2;0;1,10724374035935;0,994428926011753;1,03279555898864;-0,0383666329768911;55,0438390821028;0,260462296740089;0,650322721723042;0,1669
0;4;4;4;5;4;4;3;4;5;3;2;3;4;2;4;4;3;5;4;2;4;2;2;5;4;2;4;5;5;4;3;2;4;5;4;3;5;5;3;3;4;3;2;3;2;4;3;3;5;4;4;3;2;5;4;4;2;4;5;2;43807,78;43823,75;33508,89;54220;41795;56228;3;25;1;1;3;1,22448979591837;2;2;0;1,185005184856;1,10050493461461;1,50554530541816;-0,40504037080355;44,3575548261889;-0,545274441586002;0,926738478514031;0,1417
1;3;3;4;4;4;2;3;3;4;4;4;4;5;3;4;3;3;4;3;3;3;3;4;3;4;2;5;2;4;2;3;4;3;4;4;5;3;4;5;4;4;4;2;1;3;2;4;3;4;4;4;3;4;4;3;4;2;2;4;3;57124;55741;35530,83;44581,25;47912;49378,89;1;19;1;1;3;1,27659574468085;2;2;0;0,965360504658649;0,948683298050514;1,05934990547138;-0,110666607420866;42,1012697960142;-0,450693909432999;0,727181794760823;0,0939
0;4;3;3;1;4;3;3;3;3;2;4;3;3;5;4;3;2;3;3;3;3;5;5;2;4;3;3;1;1;3;2;3;1;2;5;4;2;4;1;2;1;3;2;4;2;2;3;3;1;4;4;2;2;4;3;3;3;2;3;3;42934;54201,25;40853;43005;45088,75;75834,71;2;22;1;1;5;1,3953488372093;2;3;-1;1,05444981235698;1,13529242439509;1,28668393770792;-0,151391513312825;40,4118862118101;-0,467036210348008;0,956441460840265;0,1434
0;3;3;4;2;4;2;1;3;4;4;3;3;4;2;3;3;2;4;4;3;3;5;4;3;3;3;3;3;4;2;2;4;1;4;3;4;2;4;4;2;4;3;3;4;2;2;4;2;3;5;4;3;3;3;3;4;3;3;5;2;60231,11;78637,5;56488,89;52654;84047,56;76198,88;1;24;1;1;3;1,25;2;3;-1;0,929582860096565;1,03279555898864;0,875595035770913;0,157200523217731;39,1365446034824;-0,302493328656149;0,970570721518325;0,0805
1;1;4;3;1;4;2;3;4;4;3;4;4;2;3;2;4;2;2;3;2;3;2;4;3;1;3;2;5;4;5;1;4;3;2;3;3;4;2;4;3;3;4;4;1;3;2;4;3;3;3;3;2;2;2;4;5;2;2;2;2;44015,71;67100;33142,22;36227,5;36288,33;47730;1;25;1;1;3;1,3953488372093;2;2;0;1,05765971266595;1,28668393770792;1,17378779077727;0,112896146930652;59,5301285006073;-0,193154873848533;0,722552784211336;0,1262
0;4;3;2;2;4;1;4;1;3;4;4;1;4;4;5;5;3;5;3;3;3;4;1;4;1;1;4;4;4;3;2;2;4;1;4;4;5;5;3;5;5;2;5;2;1;5;4;5;4;4;4;4;4;5;3;5;2;3;5;2;44411,11;41220;38490;40438,89;61224,44;56364;1;21;1;1;5;1,46341463414634;2;4;-2;1,36076997146992;1,10050493461461;1,49443411809733;-0,393929183482715;77,6715291917401;-0,664518880922794;0,815292208046855;0,2918
0;3;3;1;5;4;4;3;4;5;4;4;2;2;2;2;5;4;4;2;3;4;1;3;5;1;1;5;5;3;5;4;2;4;2;3;4;5;4;4;5;5;4;5;4;5;4;4;3;5;3;4;4;4;4;4;5;3;3;4;2;77130;71399,17;51326,67;57548;52739;63328,89;1;26;3;1;6;1,36363636363636;1;2;-1;1,27325819874759;1,08012344973464;1,54919333848297;-0,469069888748323;70,2506182283775;-0,262404324842378;0,944720244328351;0,2729
1;2;4;3;4;2;2;3;4;5;3;4;3;4;2;4;5;2;4;4;2;4;4;4;4;2;4;3;4;4;4;4;3;2;4;4;4;4;4;4;3;4;3;4;1;2;4;3;3;4;4;4;2;2;4;3;4;3;3;4;2;44610;47299;30850;31528,75;33979;39622,22;1;29;1;3;4;1,46341463414634;3;3;0;0,973664520700049;0,843274042711568;0,843274042711568;0;37,2398689532772;-0,0292265256397981;0,114071938973191;0,0756
0;4;2;5;3;5;2;5;2;4;5;4;4;4;5;4;2;1;4;4;2;4;5;2;2;5;1;4;2;3;4;1;5;2;1;4;3;5;5;5;3;3;2;2;4;1;5;4;2;5;4;4;1;1;5;4;5;4;4;5;2;98420,67;90538,11;78947,33;75637,5;75550,69;102145,89;1;24;1;1;4;1,2;1;3;-2;1,44972235798936;1,49443411809733;1,34989711542111;0,144537002676221;90,8195403455521;-0,141330252420145;0,759591794226542;0,2492
1;5;5;5;5;4;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;2;1;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;9674;13762,22;7941;8448;8118;7213;1;23;1;1;42;10;10;10;0;0,873172021156813;0;0;0;72,540243926392;0,233785950059759;0,199722820901183;0,1922
0;5;3;3;3;4;2;3;4;5;3;4;4;5;2;4;3;2;3;5;3;5;4;5;2;4;4;4;3;3;4;2;4;3;3;4;3;4;2;5;2;5;4;2;4;2;3;4;2;3;4;4;4;3;3;4;4;3;4;2;2;57807;55915,56;56727,8;44368,33;57198,89;63468,88;2;22;1;1;5;1,33333333333333;3;5;-2;1,04907815330957;0,942809041582063;0,97182531580755;-0,0290162742254867;54,3924617725735;-0,348400158465448;0,41124380568602;0,1136
1;2;1;5;3;4;4;3;3;3;5;3;3;3;1;4;2;1;4;2;4;3;3;3;4;2;4;2;4;2;4;2;4;3;2;1;4;4;4;3;4;2;2;4;4;2;4;4;2;3;5;5;1;2;4;4;5;4;2;3;4;42958;15857;13804;25282;19820;15085,56;1;23;1;3;3;1,17647058823529;2;2;0;1,12696783324776;1,4142135623731;0,942809041582063;0,471404520791032;84,7056583326645;-0,237918215613383;0,613359530866428;0,1852
0;2;4;2;5;4;4;3;4;5;4;2;1;3;3;2;4;4;2;3;3;4;4;1;4;3;3;4;3;4;2;4;1;2;4;2;3;5;3;3;4;3;3;4;4;4;2;4;2;4;2;4;4;3;3;4;3;4;4;4;2;50696,25;60191,11;39317;41285,71;39016,25;44480;1;20;1;1;3;1,30434782608696;1;2;-1;1,02510851017203;1,13529242439509;1,05409255338946;0,0811998710056336;44,9360307920654;-0,388116120795009;0,984828692303599;0,1767
1;5;4;1;4;3;4;2;3;4;5;4;3;2;2;3;4;4;2;3;2;4;4;3;4;4;2;5;4;3;3;4;4;2;3;4;2;2;5;2;2;4;4;2;5;3;2;4;3;4;2;4;3;2;2;3;3;3;4;3;3;63648;49876,25;60436,05;48473,33;15239;11954;1;21;1;1;3;1,22448979591837;2;1;1;1,00997846371848;1,24721912892465;0,948683298050514;0,298535830874133;67,262206775976;-0,156684135019917;0,470972036928634;0,1631
1;4;4;3;5;3;5;5;3;4;3;3;4;4;2;4;3;1;5;5;1;3;5;5;3;4;2;4;5;1;4;4;1;2;3;4;2;2;2;2;1;3;1;3;1;2;4;3;2;2;1;4;4;2;3;4;3;4;3;4;3;27732;15783,33;12037;10560;9684,44;8919;1;20;1;1;2;1,11111111111111;2;1;1;1,16976988417419;1,05934990547138;1,31656117720877;-0,257211271737386;102,887372834462;0,0321324054968172;0,576297686712756;0,2465
0;2;3;3;4;4;2;3;4;4;4;4;4;4;4;5;4;4;4;5;3;5;4;5;4;4;4;3;4;4;5;2;4;4;4;3;3;3;4;4;4;4;4;4;2;3;5;4;2;4;4;4;2;2;4;3;4;4;4;4;2;46973,33;50776,67;46540;37560;58540,61;44415,56;1;25;1;1;5;1,71428571428571;4;3;1;1,06511186118462;0,849836585598797;0,966091783079296;-0,116255197480498;35,7195535513972;-0,131535396783317;0,835126188521607;0,0901
0;5;4;4;5;4;4;4;2;4;5;4;4;4;4;5;2;2;2;4;3;5;4;5;2;5;3;4;4;5;2;4;4;1;4;4;4;1;4;3;2;3;5;4;4;4;2;2;2;5;5;4;2;2;4;2;4;2;2;4;2;68502;60048;47581;46742;42610;53130,15;1;55;1;1;4;1,5;3;3;0;1,21884913764542;1,31656117720877;1,13529242439509;0,181268752813673;44,4169529451591;-0,8036006725774;0,900483967520242;0,1584
1;3;3;4;3;3;2;3;1;3;3;5;3;2;3;3;3;2;4;3;3;4;3;3;2;3;2;3;3;3;5;3;4;1;3;4;4;5;3;3;5;3;5;4;3;3;3;4;5;3;4;5;4;4;4;3;5;3;4;5;4;60776;50975,56;41584,44;41845;44598,75;49911;1;32;1;3;3;1,33333333333333;2;2;0;0,928366526098211;1,13529242439509;0,699205898780101;0,436086525614993;39,7843236883102;0,123082166925918;-1;0,1396
0;4;5;4;5;4;4;3;4;5;4;4;4;2;4;5;5;4;2;5;4;2;4;5;5;5;4;2;5;5;5;2;4;1;4;2;5;4;5;5;5;3;3;5;5;3;4;4;2;4;2;5;2;4;5;4;4;5;4;5;2;64261,25;76596,67;60063,75;52566;63426,29;74767;1;21;1;1;2;1,13207547169811;1;2;-1;1,45079366551106;1,54919333848297;1,54919333848297;0;79,5810998316907;0,0136622651613891;0,615690915393745;0,2295
1;2;4;4;5;2;1;2;2;2;4;1;2;4;1;2;5;3;2;2;4;5;1;2;3;2;2;1;5;4;2;2;3;2;5;2;2;5;1;4;5;3;2;5;1;3;4;4;2;3;3;3;2;2;4;3;4;2;3;4;2;46634;81769,65;35487;59795,45;36194;47908,89;1;42;1;5;4;1,36363636363636;4;3;1;1,26345861966897;1,07496769977314;1,22927259430572;-0,154304894532578;68,4790466133548;-0,308423169310316;0,954730834237364;0,2448
0;4;4;2;2;3;2;4;1;5;4;1;2;4;4;5;4;5;1;2;4;3;1;1;4;4;4;2;2;1;2;3;1;1;4;5;2;2;4;2;4;4;2;4;5;2;4;5;2;1;4;3;4;4;4;3;2;1;5;5;2;64581,25;69871,11;46243,33;58058,75;48520;68554,29;2;22;1;1;2;1,30434782608696;2;2;0;1,35661176473816;1,34989711542111;1,42984070596848;-0,0799435905473753;103,328947984107;-0,247142885055309;0,265470839148683;0,3273
1;3;4;2;2;4;1;3;4;2;4;2;4;1;4;3;4;3;2;2;3;2;4;3;4;3;5;2;4;2;2;4;3;3;2;3;4;2;3;3;2;4;2;3;3;2;3;4;2;3;4;2;1;3;2;2;3;5;2;4;3;14777;12111;10128;8862;9703,33;9632;1;26;1;3;2;1,09090909090909;2;1;1;0,971922202833942;0,816496580927726;1,03279555898864;-0,216298978060918;84,9205853831092;0,286082176525224;-0,0922164578455548;0,1916
1;5;4;5;2;2;3;3;4;4;3;4;3;3;4;2;4;4;4;4;4;3;5;4;4;4;4;2;4;5;5;2;5;4;3;4;4;4;5;5;5;3;4;4;4;2;5;4;4;3;5;4;2;4;4;4;5;2;2;2;2;73089,44;73067,5;59341,6;49783,75;58673,33;56658,75;3;23;1;1;7;1,3953488372093;2;6;-4;1,21327404089311;1,52388392675499;0,737864787372622;0,786019139382373;52,200781550805;0,0587990182567872;0,861522543751671;0,1771
0;3;2;4;5;5;3;5;2;3;4;5;3;5;5;5;4;1;5;3;4;5;3;3;2;5;5;4;4;5;5;4;4;3;5;5;5;3;5;4;3;5;5;4;5;3;3;3;3;5;3;5;5;3;3;4;3;5;5;5;2;38378,75;45602,22;35462;30180;38370;43391,11;1;23;1;1;3;1,30434782608696;3;3;0;1,43906356871483;1,05409255338946;1,57762127549323;-0,523528722103771;76,3267212069284;-0,189123005415384;0,817771395130878;0,228
0;5;2;4;3;4;2;4;2;4;4;2;3;4;2;4;3;3;2;3;4;2;2;4;2;3;3;4;4;4;4;2;4;2;4;5;4;2;5;4;3;4;5;3;4;4;3;3;4;5;5;4;2;4;5;4;4;3;3;4;4;49616;54447;34038,89;42612,86;41420;41445;2;24;1;1;3;1,27659574468085;2;2;0;1,0300567698688;1,31656117720877;0,875595035770913;0,440966141437854;38,9302938449894;-0,493237886734516;0,536969843932825;0,1209
0;1;4;4;3;4;1;3;5;1;4;4;2;2;2;2;4;2;4;4;2;4;4;1;2;2;4;2;4;2;4;2;2;3;2;3;2;3;2;5;1;5;4;5;3;2;2;4;2;2;3;2;2;2;3;2;4;2;4;2;2;56363;59301,11;40475,56;53612;51975;49352,22;1;27;1;6;4;1,46341463414634;3;2;1;1,15604527505029;1,05934990547138;1,15950180872841;-0,100151903257025;91,0947027294673;-0,157718984867463;0,955028914961407;0,211
1;1;4;2;2;3;4;2;4;5;4;2;4;5;2;2;4;4;2;4;3;4;2;4;2;4;3;3;5;4;1;4;4;3;4;3;2;5;3;4;5;4;5;5;1;2;4;4;3;4;2;3;4;3;4;4;5;2;4;1;2;53377,78;35387,14;29822,5;42357,78;37750;43828,75;1;24;1;1;3;1,2;2;2;0;1,20544902199669;1,22927259430572;1,07496769977314;0,154304894532578;73,6168543203182;-0,103911878527542;0,615917141371286;0,2194
1;2;3;4;3;4;2;2;4;4;4;4;2;3;3;4;5;3;3;4;2;4;3;2;3;3;4;2;4;4;4;3;3;2;4;3;3;5;2;4;2;3;3;2;2;2;3;3;3;4;3;5;2;4;4;4;4;4;2;4;4;81993;90608,75;70123;67124;60842;78263;1;28;1;3;5;1,46341463414634;3;2;1;0,920574617898323;0,737864787372622;0,942809041582063;-0,204944254209442;38,2879307774353;-0,277425128574724;0,927651173730371;0,0833
0;5;3;2;1;5;2;5;2;4;2;4;2;1;2;4;5;4;5;4;1;4;3;1;2;2;1;1;5;1;4;2;4;4;2;4;5;5;4;5;2;2;2;5;1;1;2;3;4;3;4;5;1;1;4;1;5;5;2;4;1;74814,71;51820;48468,75;55870;53896;51266,67;1;19;1;1;3;1,2;2;3;-1;1,50103542417651;1,25166555703457;1,64654520469713;-0,394879647662557;101,008021113871;-0,3778071516817;0,849342817640734;0,3214
0;3;2;3;3;3;2;3;4;4;3;4;3;2;3;4;5;3;4;3;3;3;4;2;4;4;3;3;4;4;4;3;4;4;3;4;4;5;4;4;4;3;4;4;2;3;4;4;3;4;4;4;4;3;3;4;4;4;4;2;4;52101,25;65801,25;38334,44;54823,71;42135;54476,67;1;21;1;1;4;1,57894736842105;3;3;0;0,8455600223594;0,516397779494322;0,918936583472681;-0,402538803978359;26,9069915488953;-0,288036707419063;0,881938670423258;0,0915
0;3;4;4;1;4;2;2;3;3;2;4;3;1;4;4;5;4;3;5;1;2;2;3;3;3;4;3;3;2;5;2;4;4;3;4;2;5;2;1;5;2;2;4;4;2;2;3;1;2;2;3;3;1;5;2;3;2;3;4;2;41912;47135,56;43744;32731,11;27444;5676;1;20;1;1;3;1,36363636363636;3;3;0;1,16250265779418;1,10050493461461;0,666666666666667;0,433838267947945;81,784387266975;-0,259464705665202;0,954680349872431;0,2035
1;1;1;5;4;5;3;1;2;5;4;4;4;5;2;4;3;4;4;4;5;5;1;5;1;4;4;4;4;5;2;2;4;1;4;4;5;2;2;4;5;4;5;4;2;2;2;2;4;5;3;3;1;4;2;4;3;4;2;5;4;70411;74312,22;60129,75;63675;67085,56;66362,5;1;27;1;6;6;1,42857142857143;2;3;-1;1,38790172074275;1,63639169448448;1,50554530541816;0,130846389066315;73,4685617079231;-0,370914237958229;0,934990009908674;0,245
0;2;1;4;3;5;2;4;4;3;5;5;3;1;3;4;5;4;1;5;4;5;4;2;5;4;3;4;5;5;2;2;3;2;1;3;4;5;4;2;5;3;4;5;4;4;2;3;2;3;4;5;4;4;3;4;5;4;5;2;2;89089,5;105295,21;78632;76200,06;63742,45;74034,44;1;22;1;1;2;1,11111111111111;2;2;0;1,33657797302144;1,22927259430572;1,33749350984926;-0,10822091554354;74,5154382257871;-0,372479820548679;0,96336380384022;0,267
0;5;2;4;5;4;3;3;4;5;4;4;5;4;3;5;4;3;5;5;2;3;2;5;2;4;4;4;4;5;4;2;4;2;3;5;4;5;5;4;4;3;4;4;5;4;4;2;4;1;3;4;4;5;5;3;5;4;2;5;3;74346,25;55988;48657;44528,89;50237,78;66380;1;27;1;1;3;1,15384615384615;2;3;-1;1,32724599110487;1,28668393770792;1,26491106406735;0,0217728736405671;58,397356420469;-0,0948430416985632;-0,0285484610514909;0,1602
1;4;4;4;2;4;4;2;4;5;4;4;4;4;3;4;4;4;2;5;4;4;4;2;4;4;2;4;4;3;4;2;2;1;3;5;4;5;4;4;4;2;4;3;2;4;3;4;4;3;5;4;4;4;4;4;5;2;3;3;3;62707,78;69812;71620,75;57087,78;50340,75;75578;1;18;1;1;3;1,27659574468085;2;1;1;1,10264192240253;1,25166555703457;0,788810637746616;0,462854919287957;45,8011051345798;-0,235158540500886;0,0772662181322804;0,1215
1;5;2;3;2;4;4;4;3;4;5;3;2;4;4;4;4;2;3;4;3;5;3;4;4;4;3;4;4;2;3;4;2;2;2;3;4;4;4;3;2;3;4;2;2;2;3;4;3;2;2;4;2;3;4;3;4;2;3;4;3;67067,61;55896;62962;50398,57;36237,78;51252,5;1;20;1;1;3;1,25;3;2;1;0,899466257300739;1,03279555898864;0,823272602348565;0,20952295664008;52,3875500599415;-0,105493602797159;0,116862185208988;0,0905
0;3;2;5;3;3;1;1;3;2;3;5;4;3;2;4;5;2;2;4;2;2;1;1;3;2;4;2;2;3;5;1;2;1;4;3;3;5;1;4;5;2;4;1;1;1;4;2;4;4;4;2;4;4;4;2;2;2;2;2;3;42108;41952;42747;36837,78;45002,22;46389;1;38;1;3;5;1,25;2;1;1;1,28122028696427;1,41813649241218;1,03279555898864;0,385340933423532;90,0693404010589;-0,294259261988063;0,880496480161497;0,2257
0;3;2;2;3;5;4;4;5;3;4;4;2;3;2;2;2;1;2;3;5;5;3;5;1;5;2;2;3;2;4;1;5;4;2;2;4;2;5;4;2;4;3;4;1;1;4;4;2;3;3;4;3;2;5;4;2;3;2;4;2;58928;55414,44;42921;53957,78;38771;50629;1;27;1;1;3;1,2;3;2;1;1,23508045438893;1,25166555703457;1,4142135623731;-0,162548005338523;96,3029632089097;-0,313878055526338;0;0,2189
1;2;4;4;5;4;3;3;4;5;4;3;3;4;3;1;3;3;3;5;2;4;3;2;2;4;3;4;3;3;3;3;2;2;4;2;3;5;2;2;3;3;2;2;2;2;2;2;3;4;3;2;4;1;3;3;5;3;3;3;2;64990;69981,11;56793,75;20506,67;11391;13290;1;26;1;3;4;1,42857142857143;2;2;0;0,940459077704159;0,823272602348565;0,737864787372622;0,0854078149759427;59,3837571173545;-0,0752000160426718;0,535054567731527;0,1247
0;2;4;2;1;4;4;2;3;4;4;4;3;2;3;3;5;4;2;3;2;4;2;4;4;2;3;3;4;2;4;2;4;2;2;3;3;5;2;4;4;2;4;4;4;2;4;3;2;2;4;4;4;3;3;3;5;2;4;2;3;38073;36603,33;27811,25;32751,11;30636,25;33054;1;19;1;1;3;1,5;2;3;-1;0,98920729548782;0,942809041582063;0,875595035770913;0,0672140058111502;40,5754668364758;-0,366448234956998;0,768881019904796;0,1269
1;3;1;1;5;4;4;1;4;5;5;5;1;4;4;5;5;5;5;3;5;4;2;1;2;2;5;5;4;5;5;5;2;1;3;3;3;4;3;4;4;4;4;4;5;4;4;5;2;5;4;5;5;3;3;5;3;3;5;3;1;41095;38881;35674,44;30757,5;34972;36152;1;34;1;3;3;1,33333333333333;3;3;0;1,50056486539377;1,43372087784044;1,70293863659264;-0,269217758752202;95,2145282985015;-0,16625530746015;0,941565218173898;0,3413
0;5;2;4;5;4;4;4;3;5;5;2;4;4;5;5;4;2;5;4;4;5;4;4;2;5;3;4;2;4;4;3;2;2;4;5;3;3;4;3;2;5;3;2;5;3;2;3;3;1;5;4;2;3;4;4;3;3;2;5;4;85277;78350;64650,94;64742;67247,17;74064,44;1;37;1;1;3;1,15384615384615;2;2;0;1,21152656189185;1,24721912892465;1,28668393770792;-0,0394648087832719;58,6103197472466;-0,208399088178799;0,911161347209503;0,1725
0;5;2;2;1;2;4;4;4;4;5;2;2;4;5;4;4;2;2;3;2;5;3;2;4;5;5;5;4;4;2;2;4;2;2;4;4;4;4;2;2;2;4;2;3;4;3;4;3;2;4;4;4;1;4;3;2;1;1;4;1;98367,5;89619,65;68167;71388;73302;85800,94;1;41;1;3;7;1,76470588235294;4;4;0;1,19745492820596;1,19721899973786;1,19721899973786;0;77,0046835579204;-0,193436604538029;0,250363578236055;0,1963
0;2;4;5;1;4;4;3;4;5;4;5;3;3;4;4;5;3;1;5;3;4;1;5;2;2;4;4;4;2;5;2;2;2;2;4;4;5;4;1;4;1;4;2;4;2;4;1;4;2;2;5;2;2;3;2;4;2;2;3;2;78623,75;69232;55469,8;55089;55243;63689;1;40;1;3;4;1,30434782608696;4;4;0;1,25279348873776;1,31656117720877;1,07496769977314;0,241593477435627;70,2633341600849;-0,193603349453984;0,950342246813547;0,1978
1;3;2;4;3;2;2;2;3;2;3;4;3;4;2;4;4;3;2;2;3;4;3;3;3;4;3;2;4;4;4;2;4;2;5;4;4;4;3;3;3;4;3;4;5;2;3;2;4;5;3;5;2;2;5;2;4;4;2;4;3;76815;70561;63918;58034;69980,2;68707;1;59;1;3;3;1,25;3;2;1;0,958311839601757;1,07496769977314;0,788810637746616;0,286157062026524;53,5491250205404;-0,212710599118009;0,823445055502266;0,1107
0;4;2;4;3;4;2;4;4;4;5;4;3;4;1;2;3;1;3;4;3;4;2;5;3;4;4;2;2;4;3;1;4;1;1;3;3;2;3;2;3;3;3;1;4;1;2;2;2;3;2;5;1;3;4;2;3;2;2;5;2;83178,3;70813,75;70106,8;78326,55;74469,3;74084,3;1;61;1;3;3;1,33333333333333;2;2;0;1,10417799269322;1,17378779077727;1,25166555703457;-0,0778777662573051;61,9145200494131;-0,346218693619743;0,965232306651962;0,1417
0;1;2;5;1;2;1;3;2;3;1;4;4;4;4;5;3;1;2;4;5;3;1;5;1;4;2;2;2;2;3;1;4;1;2;5;4;1;2;3;2;1;5;2;4;1;1;2;4;2;3;1;2;4;3;2;1;3;2;4;5;49891;58288,89;42034;47679;42108;56261,25;2;52;1;3;2;1,13207547169811;2;2;0;1,40569865211751;1,63299316185545;1,35400640077266;0,278986761082792;78,0419258535227;-0,464584999547086;0,925068052436761;0,2904
1;2;2;4;3;2;2;2;4;4;2;2;4;2;2;4;3;4;3;4;3;2;2;4;3;5;4;3;4;2;3;2;4;2;3;4;4;3;4;5;4;2;4;4;4;4;2;3;4;2;3;4;3;2;4;3;4;4;2;2;3;88595;118427,25;72102,8;68079;95731,72;90935,5;2;68;1;5;6;1,5;3;2;1;0,92912692144733;0,918936583472681;0,843274042711568;0,0756625407611137;46,7035773986814;-0,0515499091187041;0,812314634157935;0,1162
